transaction_id,receipt_id,timestamp,scenario,customer_segment,channel,payment_method,subtotal,discount,tax,shipping,total,item_count,currency,receipt_image_path,receipt_text_hint
TX-RCPT-20260113-00119,RCPT-20260113-00119,2026-01-13T15:43:33,new_year_refresh,family,web,bank_transfer,696.00,34.80,66.12,11.99,739.31,4,USD,receipts/RCPT-20260113-00119.png,new year refresh bundle purchase
TX-RCPT-20260113-00120,RCPT-20260113-00120,2026-01-13T12:10:10,new_year_refresh,family,in_store_pickup,apple_pay,2246.00,67.38,217.86,0.00,2396.48,2,USD,receipts/RCPT-20260113-00120.png,new year refresh bundle purchase
TX-RCPT-20260113-00121,RCPT-20260113-00121,2026-01-13T16:41:10,new_year_refresh,small_business,in_store_pickup,apple_pay,1406.95,0.00,140.70,0.00,1547.65,4,USD,receipts/RCPT-20260113-00121.png,new year refresh bundle purchase
TX-RCPT-20260113-00122,RCPT-20260113-00122,2026-01-13T18:13:49,new_year_refresh,small_business,mobile_app,bank_transfer,2056.00,102.80,195.32,0.00,2148.52,4,USD,receipts/RCPT-20260113-00122.png,new year refresh bundle purchase
TX-RCPT-20260113-00123,RCPT-20260113-00123,2026-01-13T09:44:03,new_year_refresh,professional,mobile_app,paypal,1078.00,107.80,97.02,0.00,1067.22,2,USD,receipts/RCPT-20260113-00123.png,new year refresh bundle purchase
TX-RCPT-20260113-00124,RCPT-20260113-00124,2026-01-13T20:23:32,new_year_refresh,small_business,web,google_pay,788.00,39.40,74.86,7.99,831.45,2,USD,receipts/RCPT-20260113-00124.png,new year refresh bundle purchase
TX-RCPT-20260114-00125,RCPT-20260114-00125,2026-01-14T14:15:55,new_year_refresh,professional,mobile_app,bank_transfer,59.00,2.95,5.61,15.99,77.65,1,USD,receipts/RCPT-20260114-00125.png,new year refresh bundle purchase
TX-RCPT-20260114-00126,RCPT-20260114-00126,2026-01-14T15:15:13,new_year_refresh,small_business,mobile_app,card,128.95,0.00,12.89,15.99,157.83,2,USD,receipts/RCPT-20260114-00126.png,new year refresh bundle purchase
TX-RCPT-20260114-00127,RCPT-20260114-00127,2026-01-14T19:23:48,new_year_refresh,gamer,mobile_app,card,128.95,0.00,12.89,11.99,153.83,2,USD,receipts/RCPT-20260114-00127.png,new year refresh bundle purchase
TX-RCPT-20260114-00128,RCPT-20260114-00128,2026-01-14T20:35:17,new_year_refresh,small_business,in_store_pickup,bank_transfer,59.00,0.00,5.90,11.99,76.89,1,USD,receipts/RCPT-20260114-00128.png,new year refresh bundle purchase
TX-RCPT-20260114-00129,RCPT-20260114-00129,2026-01-14T20:09:12,new_year_refresh,small_business,in_store_pickup,paypal,379.00,18.95,36.01,11.99,408.05,1,USD,receipts/RCPT-20260114-00129.png,new year refresh bundle purchase
TX-RCPT-20260114-00130,RCPT-20260114-00130,2026-01-14T22:32:08,new_year_refresh,family,in_store_pickup,google_pay,236.00,23.60,21.24,0.00,233.64,4,USD,receipts/RCPT-20260114-00130.png,new year refresh bundle purchase
TX-RCPT-20260114-00131,RCPT-20260114-00131,2026-01-14T15:52:01,new_year_refresh,family,mobile_app,card,305.95,30.59,27.54,11.99,314.89,5,USD,receipts/RCPT-20260114-00131.png,new year refresh bundle purchase
TX-RCPT-20260114-00132,RCPT-20260114-00132,2026-01-14T18:46:39,new_year_refresh,gamer,web,apple_pay,1037.00,103.70,93.33,0.00,1026.63,3,USD,receipts/RCPT-20260114-00132.png,new year refresh bundle purchase
TX-RCPT-20260115-00133,RCPT-20260115-00133,2026-01-15T21:54:47,new_year_refresh,student,in_store_pickup,apple_pay,4396.00,439.60,395.64,0.00,4352.04,4,USD,receipts/RCPT-20260115-00133.png,new year refresh bundle purchase
TX-RCPT-20260115-00134,RCPT-20260115-00134,2026-01-15T22:34:21,new_year_refresh,small_business,mobile_app,google_pay,1297.00,129.70,116.73,0.00,1284.03,3,USD,receipts/RCPT-20260115-00134.png,new year refresh bundle purchase
TX-RCPT-20260115-00135,RCPT-20260115-00135,2026-01-15T13:30:22,new_year_refresh,small_business,in_store_pickup,google_pay,338.80,10.16,32.86,11.99,373.49,5,USD,receipts/RCPT-20260115-00135.png,new year refresh bundle purchase
TX-RCPT-20260115-00136,RCPT-20260115-00136,2026-01-15T12:02:18,new_year_refresh,student,mobile_app,paypal,177.00,8.85,16.82,7.99,192.96,3,USD,receipts/RCPT-20260115-00136.png,new year refresh bundle purchase
TX-RCPT-20260115-00137,RCPT-20260115-00137,2026-01-15T11:03:42,new_year_refresh,small_business,web,apple_pay,2147.00,64.41,208.26,0.00,2290.85,3,USD,receipts/RCPT-20260115-00137.png,new year refresh bundle purchase
TX-RCPT-20260115-00138,RCPT-20260115-00138,2026-01-15T16:59:10,new_year_refresh,gamer,in_store_pickup,paypal,59.00,1.77,5.72,0.00,62.95,1,USD,receipts/RCPT-20260115-00138.png,new year refresh bundle purchase
TX-RCPT-20260115-00139,RCPT-20260115-00139,2026-01-15T12:41:03,new_year_refresh,student,in_store_pickup,bank_transfer,1599.00,79.95,151.91,0.00,1670.96,1,USD,receipts/RCPT-20260115-00139.png,new year refresh bundle purchase
TX-RCPT-20260115-00140,RCPT-20260115-00140,2026-01-15T14:56:53,new_year_refresh,professional,web,paypal,1398.00,41.94,135.61,0.00,1491.67,2,USD,receipts/RCPT-20260115-00140.png,new year refresh bundle purchase
TX-RCPT-20260115-00141,RCPT-20260115-00141,2026-01-15T22:21:18,new_year_refresh,gamer,in_store_pickup,bank_transfer,139.90,7.00,13.29,7.99,154.18,2,USD,receipts/RCPT-20260115-00141.png,new year refresh bundle purchase
TX-RCPT-20260115-00142,RCPT-20260115-00142,2026-01-15T18:16:45,new_year_refresh,professional,web,google_pay,3111.00,311.10,279.99,0.00,3079.89,4,USD,receipts/RCPT-20260115-00142.png,new year refresh bundle purchase
TX-RCPT-20260115-00143,RCPT-20260115-00143,2026-01-15T18:06:11,new_year_refresh,professional,mobile_app,google_pay,898.00,44.90,85.31,0.00,938.41,2,USD,receipts/RCPT-20260115-00143.png,new year refresh bundle purchase
TX-RCPT-20260116-00144,RCPT-20260116-00144,2026-01-16T13:44:15,new_year_refresh,student,in_store_pickup,card,209.85,0.00,20.98,0.00,230.83,3,USD,receipts/RCPT-20260116-00144.png,new year refresh bundle purchase
TX-RCPT-20260116-00145,RCPT-20260116-00145,2026-01-16T22:18:23,new_year_refresh,small_business,web,apple_pay,236.00,11.80,22.42,15.99,262.61,4,USD,receipts/RCPT-20260116-00145.png,new year refresh bundle purchase
TX-RCPT-20260116-00146,RCPT-20260116-00146,2026-01-16T20:38:55,new_year_refresh,student,in_store_pickup,paypal,1127.00,33.81,109.32,15.99,1218.50,3,USD,receipts/RCPT-20260116-00146.png,new year refresh bundle purchase
TX-RCPT-20260116-00147,RCPT-20260116-00147,2026-01-16T10:20:54,new_year_refresh,small_business,mobile_app,card,236.00,7.08,22.89,7.99,259.80,4,USD,receipts/RCPT-20260116-00147.png,new year refresh bundle purchase
TX-RCPT-20260116-00148,RCPT-20260116-00148,2026-01-16T15:36:03,new_year_refresh,small_business,mobile_app,google_pay,1898.00,189.80,170.82,0.00,1879.02,2,USD,receipts/RCPT-20260116-00148.png,new year refresh bundle purchase
TX-RCPT-20260116-00149,RCPT-20260116-00149,2026-01-16T08:59:57,new_year_refresh,student,mobile_app,card,138.00,6.90,13.11,15.99,160.20,2,USD,receipts/RCPT-20260116-00149.png,new year refresh bundle purchase
TX-RCPT-20260116-00150,RCPT-20260116-00150,2026-01-16T15:55:58,new_year_refresh,gamer,mobile_app,card,236.00,23.60,21.24,11.99,245.63,4,USD,receipts/RCPT-20260116-00150.png,new year refresh bundle purchase
TX-RCPT-20260116-00151,RCPT-20260116-00151,2026-01-16T19:14:53,new_year_refresh,student,web,google_pay,1457.00,43.71,141.33,0.00,1554.62,2,USD,receipts/RCPT-20260116-00151.png,new year refresh bundle purchase
TX-RCPT-20260116-00152,RCPT-20260116-00152,2026-01-16T08:51:42,new_year_refresh,gamer,in_store_pickup,card,1455.00,0.00,145.50,0.00,1600.50,5,USD,receipts/RCPT-20260116-00152.png,new year refresh bundle purchase
TX-RCPT-20260116-00153,RCPT-20260116-00153,2026-01-16T08:25:28,new_year_refresh,professional,in_store_pickup,apple_pay,79.00,0.00,7.90,0.00,86.90,1,USD,receipts/RCPT-20260116-00153.png,new year refresh bundle purchase
TX-RCPT-20260117-00154,RCPT-20260117-00154,2026-01-17T11:26:19,new_year_refresh,family,web,bank_transfer,948.00,28.44,91.96,15.99,1027.51,2,USD,receipts/RCPT-20260117-00154.png,new year refresh bundle purchase
TX-RCPT-20260117-00155,RCPT-20260117-00155,2026-01-17T10:19:24,new_year_refresh,professional,in_store_pickup,paypal,771.15,38.56,73.26,11.99,817.84,6,USD,receipts/RCPT-20260117-00155.png,new year refresh bundle purchase
TX-RCPT-20260117-00156,RCPT-20260117-00156,2026-01-17T16:33:08,new_year_refresh,gamer,web,google_pay,2637.00,263.70,237.33,0.00,2610.63,3,USD,receipts/RCPT-20260117-00156.png,new year refresh bundle purchase
TX-RCPT-20260117-00157,RCPT-20260117-00157,2026-01-17T14:43:38,new_year_refresh,small_business,web,card,139.90,4.20,13.57,0.00,149.27,2,USD,receipts/RCPT-20260117-00157.png,new year refresh bundle purchase
TX-RCPT-20260117-00158,RCPT-20260117-00158,2026-01-17T19:07:47,new_year_refresh,gamer,web,bank_transfer,1446.00,43.38,140.26,0.00,1542.88,4,USD,receipts/RCPT-20260117-00158.png,new year refresh bundle purchase
TX-RCPT-20260117-00159,RCPT-20260117-00159,2026-01-17T12:16:23,new_year_refresh,small_business,mobile_app,paypal,209.85,20.98,18.89,11.99,219.75,3,USD,receipts/RCPT-20260117-00159.png,new year refresh bundle purchase
TX-RCPT-20260117-00160,RCPT-20260117-00160,2026-01-17T13:26:02,new_year_refresh,small_business,web,apple_pay,1618.00,80.90,153.71,0.00,1690.81,2,USD,receipts/RCPT-20260117-00160.png,new year refresh bundle purchase
TX-RCPT-20260117-00161,RCPT-20260117-00161,2026-01-17T11:24:36,new_year_refresh,professional,mobile_app,bank_transfer,177.00,5.31,17.17,0.00,188.86,3,USD,receipts/RCPT-20260117-00161.png,new year refresh bundle purchase
TX-RCPT-20260117-00162,RCPT-20260117-00162,2026-01-17T19:34:31,new_year_refresh,professional,in_store_pickup,card,128.95,6.45,12.25,0.00,134.75,2,USD,receipts/RCPT-20260117-00162.png,new year refresh bundle purchase
TX-RCPT-20260118-00163,RCPT-20260118-00163,2026-01-18T11:32:29,new_year_refresh,family,web,bank_transfer,1828.00,0.00,182.80,0.00,2010.80,2,USD,receipts/RCPT-20260118-00163.png,new year refresh bundle purchase
TX-RCPT-20260118-00164,RCPT-20260118-00164,2026-01-18T20:58:11,new_year_refresh,student,web,bank_transfer,1676.00,167.60,150.84,0.00,1659.24,4,USD,receipts/RCPT-20260118-00164.png,new year refresh bundle purchase
TX-RCPT-20260118-00165,RCPT-20260118-00165,2026-01-18T14:29:36,new_year_refresh,professional,in_store_pickup,apple_pay,209.85,20.98,18.89,0.00,207.76,3,USD,receipts/RCPT-20260118-00165.png,new year refresh bundle purchase
TX-RCPT-20260118-00166,RCPT-20260118-00166,2026-01-18T14:24:24,new_year_refresh,small_business,mobile_app,card,1577.00,0.00,157.70,0.00,1734.70,3,USD,receipts/RCPT-20260118-00166.png,new year refresh bundle purchase
TX-RCPT-20260118-00167,RCPT-20260118-00167,2026-01-18T22:33:58,new_year_refresh,student,web,apple_pay,1378.00,0.00,137.80,0.00,1515.80,2,USD,receipts/RCPT-20260118-00167.png,new year refresh bundle purchase
TX-RCPT-20260118-00168,RCPT-20260118-00168,2026-01-18T21:20:01,new_year_refresh,professional,in_store_pickup,apple_pay,236.00,0.00,23.60,0.00,259.60,4,USD,receipts/RCPT-20260118-00168.png,new year refresh bundle purchase
TX-RCPT-20260118-00169,RCPT-20260118-00169,2026-01-18T20:44:46,new_year_refresh,student,in_store_pickup,google_pay,1796.00,53.88,174.21,0.00,1916.33,4,USD,receipts/RCPT-20260118-00169.png,new year refresh bundle purchase
TX-RCPT-20260118-00170,RCPT-20260118-00170,2026-01-18T08:40:17,new_year_refresh,gamer,mobile_app,apple_pay,59.00,5.90,5.31,11.99,70.40,1,USD,receipts/RCPT-20260118-00170.png,new year refresh bundle purchase
TX-RCPT-20260118-00171,RCPT-20260118-00171,2026-01-18T09:05:17,new_year_refresh,professional,mobile_app,apple_pay,878.00,43.90,83.41,15.99,933.50,2,USD,receipts/RCPT-20260118-00171.png,new year refresh bundle purchase
TX-RCPT-20260118-00172,RCPT-20260118-00172,2026-01-18T10:05:11,new_year_refresh,gamer,mobile_app,bank_transfer,237.00,11.85,22.52,7.99,255.66,3,USD,receipts/RCPT-20260118-00172.png,new year refresh bundle purchase
TX-RCPT-20260119-00173,RCPT-20260119-00173,2026-01-19T12:26:24,new_year_refresh,student,in_store_pickup,bank_transfer,59.00,2.95,5.61,7.99,69.65,1,USD,receipts/RCPT-20260119-00173.png,new year refresh bundle purchase
TX-RCPT-20260119-00174,RCPT-20260119-00174,2026-01-19T12:30:50,new_year_refresh,student,mobile_app,google_pay,827.00,24.81,80.22,11.99,894.40,3,USD,receipts/RCPT-20260119-00174.png,new year refresh bundle purchase
TX-RCPT-20260119-00175,RCPT-20260119-00175,2026-01-19T14:21:53,new_year_refresh,small_business,mobile_app,google_pay,1748.00,0.00,174.80,0.00,1922.80,2,USD,receipts/RCPT-20260119-00175.png,new year refresh bundle purchase
TX-RCPT-20260119-00176,RCPT-20260119-00176,2026-01-19T19:12:30,new_year_refresh,family,web,paypal,118.00,5.90,11.21,0.00,123.31,2,USD,receipts/RCPT-20260119-00176.png,new year refresh bundle purchase
TX-RCPT-20260119-00177,RCPT-20260119-00177,2026-01-19T13:07:59,new_year_refresh,small_business,web,bank_transfer,139.90,7.00,13.29,11.99,158.18,2,USD,receipts/RCPT-20260119-00177.png,new year refresh bundle purchase
TX-RCPT-20260119-00178,RCPT-20260119-00178,2026-01-19T18:31:08,new_year_refresh,family,web,google_pay,1796.00,179.60,161.64,0.00,1778.04,4,USD,receipts/RCPT-20260119-00178.png,new year refresh bundle purchase
TX-RCPT-20260119-00179,RCPT-20260119-00179,2026-01-19T16:02:50,new_year_refresh,family,in_store_pickup,bank_transfer,1844.15,184.42,165.97,0.00,1825.70,3,USD,receipts/RCPT-20260119-00179.png,new year refresh bundle purchase
TX-RCPT-20260119-00180,RCPT-20260119-00180,2026-01-19T18:41:25,new_year_refresh,family,mobile_app,card,59.00,0.00,5.90,15.99,80.89,1,USD,receipts/RCPT-20260119-00180.png,new year refresh bundle purchase
TX-RCPT-20260119-00181,RCPT-20260119-00181,2026-01-19T17:44:32,new_year_refresh,professional,mobile_app,card,59.00,5.90,5.31,15.99,74.40,1,USD,receipts/RCPT-20260119-00181.png,new year refresh bundle purchase
TX-RCPT-20260119-00182,RCPT-20260119-00182,2026-01-19T13:29:50,new_year_refresh,professional,in_store_pickup,paypal,59.00,1.77,5.72,0.00,62.95,1,USD,receipts/RCPT-20260119-00182.png,new year refresh bundle purchase
TX-RCPT-20260119-00183,RCPT-20260119-00183,2026-01-19T13:41:06,new_year_refresh,professional,in_store_pickup,apple_pay,748.00,0.00,74.80,0.00,822.80,2,USD,receipts/RCPT-20260119-00183.png,new year refresh bundle purchase
TX-RCPT-20260120-00184,RCPT-20260120-00184,2026-01-20T14:01:47,back_to_school_university,small_business,web,paypal,139.90,4.20,13.57,11.99,161.26,2,USD,receipts/RCPT-20260120-00184.png,back to school university bundle purchase
TX-RCPT-20260120-00185,RCPT-20260120-00185,2026-01-20T09:16:42,back_to_school_university,gamer,in_store_pickup,google_pay,957.00,47.85,90.92,0.00,1000.07,3,USD,receipts/RCPT-20260120-00185.png,back to school university bundle purchase
TX-RCPT-20260120-00186,RCPT-20260120-00186,2026-01-20T22:39:37,back_to_school_university,student,in_store_pickup,apple_pay,1447.00,72.35,137.47,0.00,1512.12,3,USD,receipts/RCPT-20260120-00186.png,back to school university bundle purchase
TX-RCPT-20260120-00187,RCPT-20260120-00187,2026-01-20T17:08:36,back_to_school_university,gamer,mobile_app,apple_pay,79.00,2.37,7.66,11.99,96.28,1,USD,receipts/RCPT-20260120-00187.png,back to school university bundle purchase
TX-RCPT-20260120-00188,RCPT-20260120-00188,2026-01-20T08:31:08,back_to_school_university,professional,mobile_app,bank_transfer,1186.90,118.69,106.82,11.99,1187.02,5,USD,receipts/RCPT-20260120-00188.png,back to school university bundle purchase
TX-RCPT-20260120-00189,RCPT-20260120-00189,2026-01-20T12:10:49,back_to_school_university,gamer,in_store_pickup,paypal,1097.00,54.85,104.22,0.00,1146.37,3,USD,receipts/RCPT-20260120-00189.png,back to school university bundle purchase
TX-RCPT-20260120-00190,RCPT-20260120-00190,2026-01-20T16:13:27,back_to_school_university,student,in_store_pickup,apple_pay,1427.00,142.70,128.43,0.00,1412.73,3,USD,receipts/RCPT-20260120-00190.png,back to school university bundle purchase
TX-RCPT-20260120-00191,RCPT-20260120-00191,2026-01-20T21:52:05,back_to_school_university,gamer,web,apple_pay,1999.00,99.95,189.91,0.00,2088.96,1,USD,receipts/RCPT-20260120-00191.png,back to school university bundle purchase
TX-RCPT-20260121-00192,RCPT-20260121-00192,2026-01-21T21:13:51,back_to_school_university,student,in_store_pickup,google_pay,1592.00,47.76,154.42,0.00,1698.66,3,USD,receipts/RCPT-20260121-00192.png,back to school university bundle purchase
TX-RCPT-20260121-00193,RCPT-20260121-00193,2026-01-21T22:03:17,back_to_school_university,professional,in_store_pickup,apple_pay,1990.15,199.02,179.11,0.00,1970.24,7,USD,receipts/RCPT-20260121-00193.png,back to school university bundle purchase
TX-RCPT-20260121-00194,RCPT-20260121-00194,2026-01-21T18:17:40,back_to_school_university,gamer,mobile_app,paypal,316.00,31.60,28.44,15.99,328.83,4,USD,receipts/RCPT-20260121-00194.png,back to school university bundle purchase
TX-RCPT-20260121-00195,RCPT-20260121-00195,2026-01-21T15:31:20,back_to_school_university,small_business,web,card,2098.00,104.90,199.31,0.00,2192.41,2,USD,receipts/RCPT-20260121-00195.png,back to school university bundle purchase
TX-RCPT-20260121-00196,RCPT-20260121-00196,2026-01-21T17:08:36,back_to_school_university,gamer,mobile_app,card,1006.00,50.30,95.57,0.00,1051.27,4,USD,receipts/RCPT-20260121-00196.png,back to school university bundle purchase
TX-RCPT-20260121-00197,RCPT-20260121-00197,2026-01-21T11:44:58,back_to_school_university,professional,in_store_pickup,google_pay,148.95,0.00,14.89,11.99,175.83,2,USD,receipts/RCPT-20260121-00197.png,back to school university bundle purchase
TX-RCPT-20260121-00198,RCPT-20260121-00198,2026-01-21T08:25:40,back_to_school_university,family,in_store_pickup,apple_pay,2826.00,84.78,274.12,0.00,3015.34,3,USD,receipts/RCPT-20260121-00198.png,back to school university bundle purchase
TX-RCPT-20260121-00199,RCPT-20260121-00199,2026-01-21T16:43:28,back_to_school_university,student,web,google_pay,1588.00,47.64,154.04,0.00,1694.40,2,USD,receipts/RCPT-20260121-00199.png,back to school university bundle purchase
TX-RCPT-20260121-00200,RCPT-20260121-00200,2026-01-21T13:23:56,back_to_school_university,family,web,paypal,3246.00,0.00,324.60,0.00,3570.60,4,USD,receipts/RCPT-20260121-00200.png,back to school university bundle purchase
TX-RCPT-20260121-00201,RCPT-20260121-00201,2026-01-21T15:22:46,back_to_school_university,professional,in_store_pickup,apple_pay,1588.00,47.64,154.04,0.00,1694.40,2,USD,receipts/RCPT-20260121-00201.png,back to school university bundle purchase
TX-RCPT-20260121-00202,RCPT-20260121-00202,2026-01-21T20:07:37,back_to_school_university,gamer,mobile_app,paypal,2498.00,74.94,242.31,0.00,2665.37,2,USD,receipts/RCPT-20260121-00202.png,back to school university bundle purchase
TX-RCPT-20260122-00203,RCPT-20260122-00203,2026-01-22T17:32:12,back_to_school_university,gamer,mobile_app,card,844.00,42.20,80.18,0.00,881.98,6,USD,receipts/RCPT-20260122-00203.png,back to school university bundle purchase
TX-RCPT-20260122-00204,RCPT-20260122-00204,2026-01-22T13:59:20,back_to_school_university,professional,mobile_app,bank_transfer,1488.00,0.00,148.80,0.00,1636.80,2,USD,receipts/RCPT-20260122-00204.png,back to school university bundle purchase
TX-RCPT-20260122-00205,RCPT-20260122-00205,2026-01-22T08:50:25,back_to_school_university,small_business,mobile_app,bank_transfer,836.00,25.08,81.09,0.00,892.01,4,USD,receipts/RCPT-20260122-00205.png,back to school university bundle purchase
TX-RCPT-20260122-00206,RCPT-20260122-00206,2026-01-22T22:13:51,back_to_school_university,professional,in_store_pickup,google_pay,898.00,44.90,85.31,0.00,938.41,2,USD,receipts/RCPT-20260122-00206.png,back to school university bundle purchase
TX-RCPT-20260122-00207,RCPT-20260122-00207,2026-01-22T08:15:05,back_to_school_university,gamer,web,paypal,1587.00,47.61,153.94,0.00,1693.33,3,USD,receipts/RCPT-20260122-00207.png,back to school university bundle purchase
TX-RCPT-20260122-00208,RCPT-20260122-00208,2026-01-22T16:33:50,back_to_school_university,family,web,google_pay,888.00,26.64,86.14,11.99,959.49,2,USD,receipts/RCPT-20260122-00208.png,back to school university bundle purchase
TX-RCPT-20260122-00209,RCPT-20260122-00209,2026-01-22T15:29:32,back_to_school_university,family,web,paypal,2564.00,0.00,256.40,0.00,2820.40,6,USD,receipts/RCPT-20260122-00209.png,back to school university bundle purchase
TX-RCPT-20260122-00210,RCPT-20260122-00210,2026-01-22T15:23:24,back_to_school_university,professional,web,card,707.00,0.00,70.70,0.00,777.70,3,USD,receipts/RCPT-20260122-00210.png,back to school university bundle purchase
TX-RCPT-20260122-00211,RCPT-20260122-00211,2026-01-22T20:33:02,back_to_school_university,gamer,web,paypal,717.00,0.00,71.70,0.00,788.70,3,USD,receipts/RCPT-20260122-00211.png,back to school university bundle purchase
TX-RCPT-20260122-00212,RCPT-20260122-00212,2026-01-22T19:39:15,back_to_school_university,gamer,mobile_app,bank_transfer,2206.00,110.30,209.57,0.00,2305.27,3,USD,receipts/RCPT-20260122-00212.png,back to school university bundle purchase
TX-RCPT-20260122-00213,RCPT-20260122-00213,2026-01-22T20:42:24,back_to_school_university,family,web,apple_pay,926.00,0.00,92.60,7.99,1026.59,4,USD,receipts/RCPT-20260122-00213.png,back to school university bundle purchase
TX-RCPT-20260123-00214,RCPT-20260123-00214,2026-01-23T22:14:57,back_to_school_university,small_business,mobile_app,google_pay,1588.00,0.00,158.80,0.00,1746.80,2,USD,receipts/RCPT-20260123-00214.png,back to school university bundle purchase
TX-RCPT-20260123-00215,RCPT-20260123-00215,2026-01-23T11:18:16,back_to_school_university,family,mobile_app,google_pay,3321.00,99.63,322.14,0.00,3543.51,4,USD,receipts/RCPT-20260123-00215.png,back to school university bundle purchase
TX-RCPT-20260123-00216,RCPT-20260123-00216,2026-01-23T14:07:34,back_to_school_university,family,web,paypal,728.00,21.84,70.62,11.99,788.77,2,USD,receipts/RCPT-20260123-00216.png,back to school university bundle purchase
TX-RCPT-20260123-00217,RCPT-20260123-00217,2026-01-23T16:03:43,back_to_school_university,family,mobile_app,apple_pay,857.90,25.74,83.22,11.99,927.37,4,USD,receipts/RCPT-20260123-00217.png,back to school university bundle purchase
TX-RCPT-20260123-00218,RCPT-20260123-00218,2026-01-23T09:00:03,back_to_school_university,professional,web,apple_pay,329.00,0.00,32.90,7.99,369.89,1,USD,receipts/RCPT-20260123-00218.png,back to school university bundle purchase
TX-RCPT-20260123-00219,RCPT-20260123-00219,2026-01-23T18:28:51,back_to_school_university,professional,web,google_pay,866.95,0.00,86.70,0.00,953.65,4,USD,receipts/RCPT-20260123-00219.png,back to school university bundle purchase
TX-RCPT-20260123-00220,RCPT-20260123-00220,2026-01-23T18:27:11,back_to_school_university,family,web,apple_pay,177.00,17.70,15.93,11.99,187.22,3,USD,receipts/RCPT-20260123-00220.png,back to school university bundle purchase
TX-RCPT-20260123-00221,RCPT-20260123-00221,2026-01-23T14:56:35,back_to_school_university,gamer,web,card,1228.00,122.80,110.52,0.00,1215.72,2,USD,receipts/RCPT-20260123-00221.png,back to school university bundle purchase
TX-RCPT-20260123-00222,RCPT-20260123-00222,2026-01-23T17:32:20,back_to_school_university,gamer,mobile_app,apple_pay,546.00,54.60,49.14,0.00,540.54,4,USD,receipts/RCPT-20260123-00222.png,back to school university bundle purchase
TX-RCPT-20260124-00223,RCPT-20260124-00223,2026-01-24T10:06:15,back_to_school_university,professional,mobile_app,bank_transfer,1517.00,45.51,147.15,0.00,1618.64,3,USD,receipts/RCPT-20260124-00223.png,back to school university bundle purchase
TX-RCPT-20260124-00224,RCPT-20260124-00224,2026-01-24T17:20:51,back_to_school_university,family,in_store_pickup,card,3243.00,97.29,314.57,0.00,3460.28,5,USD,receipts/RCPT-20260124-00224.png,back to school university bundle purchase
TX-RCPT-20260124-00225,RCPT-20260124-00225,2026-01-24T11:38:14,back_to_school_university,student,in_store_pickup,paypal,4120.15,0.00,412.01,0.00,4532.16,5,USD,receipts/RCPT-20260124-00225.png,back to school university bundle purchase
TX-RCPT-20260124-00226,RCPT-20260124-00226,2026-01-24T20:07:54,back_to_school_university,small_business,mobile_app,card,1036.00,31.08,100.49,7.99,1113.40,4,USD,receipts/RCPT-20260124-00226.png,back to school university bundle purchase
TX-RCPT-20260124-00227,RCPT-20260124-00227,2026-01-24T19:35:44,back_to_school_university,small_business,mobile_app,apple_pay,916.95,91.70,82.53,7.99,915.77,4,USD,receipts/RCPT-20260124-00227.png,back to school university bundle purchase
TX-RCPT-20260124-00228,RCPT-20260124-00228,2026-01-24T21:49:36,back_to_school_university,student,web,bank_transfer,1787.00,178.70,160.83,0.00,1769.13,3,USD,receipts/RCPT-20260124-00228.png,back to school university bundle purchase
TX-RCPT-20260124-00229,RCPT-20260124-00229,2026-01-24T10:21:47,back_to_school_university,student,web,google_pay,1399.00,139.90,125.91,0.00,1385.01,1,USD,receipts/RCPT-20260124-00229.png,back to school university bundle purchase
TX-RCPT-20260124-00230,RCPT-20260124-00230,2026-01-24T11:15:44,back_to_school_university,student,mobile_app,google_pay,316.00,15.80,30.02,11.99,342.21,4,USD,receipts/RCPT-20260124-00230.png,back to school university bundle purchase
TX-RCPT-20260125-00231,RCPT-20260125-00231,2026-01-25T16:24:06,back_to_school_university,gamer,in_store_pickup,apple_pay,177.00,17.70,15.93,11.99,187.22,3,USD,receipts/RCPT-20260125-00231.png,back to school university bundle purchase
TX-RCPT-20260125-00232,RCPT-20260125-00232,2026-01-25T10:56:24,back_to_school_university,professional,in_store_pickup,card,1148.00,0.00,114.80,0.00,1262.80,2,USD,receipts/RCPT-20260125-00232.png,back to school university bundle purchase
TX-RCPT-20260125-00233,RCPT-20260125-00233,2026-01-25T09:21:13,back_to_school_university,professional,mobile_app,bank_transfer,986.00,98.60,88.74,0.00,976.14,4,USD,receipts/RCPT-20260125-00233.png,back to school university bundle purchase
TX-RCPT-20260125-00234,RCPT-20260125-00234,2026-01-25T10:03:23,back_to_school_university,student,mobile_app,card,1398.00,139.80,125.82,0.00,1384.02,2,USD,receipts/RCPT-20260125-00234.png,back to school university bundle purchase
TX-RCPT-20260125-00235,RCPT-20260125-00235,2026-01-25T12:50:25,back_to_school_university,gamer,mobile_app,google_pay,2626.00,0.00,262.60,0.00,2888.60,4,USD,receipts/RCPT-20260125-00235.png,back to school university bundle purchase
TX-RCPT-20260125-00236,RCPT-20260125-00236,2026-01-25T17:03:09,back_to_school_university,student,web,google_pay,1866.00,93.30,177.27,0.00,1949.97,4,USD,receipts/RCPT-20260125-00236.png,back to school university bundle purchase
TX-RCPT-20260125-00237,RCPT-20260125-00237,2026-01-25T15:19:05,back_to_school_university,gamer,in_store_pickup,card,1922.15,57.66,186.45,0.00,2050.94,5,USD,receipts/RCPT-20260125-00237.png,back to school university bundle purchase
